1432962889193 ,-22,-21,25,15,-1,-1,-4,-31,0
1432962889213 ,14,-10,-83,-69,-18,-6,-15,-29,0
1432962889238 ,18,12,27,13,17,7,-8,26,0
1432962889260 ,-12,9,19,4,11,6,5,-5,0
1432962889280 ,14,-12,-57,-67,-26,-5,21,54,0
1432962889308 ,0,-9,33,12,17,12,11,31,0
1432962889329 ,3,24,-30,15,-3,1,19,2,0
1432962889351 ,-85,33,-11,12,2,-3,-27,-65,0
1432962889372 ,-13,22,2,58,10,4,54,124,0
1432962889393 ,-54,-22,117,22,7,6,13,26,0
1432962889415 ,-24,-7,48,-41,2,-1,-36,-90,0
1432962889451 ,-58,-30,-47,-27,-50,-23,-13,10,0
1432962889471 ,51,-16,-72,-51,3,22,90,126,0
1432962889492 ,41,-5,14,-28,-3,-1,8,53,0
1432962889513 ,-69,-31,-26,-27,3,12,56,127,0
1432962889537 ,83,-32,47,-15,-12,-4,11,26,0
1432962889557 ,7,-18,-12,-25,-21,-14,-25,-80,0
1432962889577 ,16,24,-21,7,18,14,34,73,0
1432962889597 ,55,39,-5,19,19,11,18,-16,0
1432962889619 ,-23,7,-19,0,-20,-12,-16,-27,0
1432962889641 ,-15,-36,49,-17,-2,-3,-27,-31,0
1432962889662 ,38,32,39,-58,-9,3,40,-3,0
1432962889682 ,-52,-25,0,-77,-9,-5,-31,-56,0
1432962889708 ,28,-23,-52,-41,5,1,-22,-45,0
1432962889730 ,-20,-10,44,98,16,9,29,69,0
1432962889751 ,-70,-39,-55,46,14,11,33,36,0
1432962889772 ,3,-7,-29,-29,-2,-6,14,37,0
1432962889794 ,38,3,-31,-38,-5,4,15,28,0
1432962889814 ,11,1,-61,-34,-19,-10,-23,-29,0
1432962889837 ,-25,16,44,70,-7,-9,-10,-50,0
1432962889860 ,-20,-10,-26,5,11,0,-21,-72,0
1432962889879 ,72,-17,7,87,-4,-8,-48,-73,0
1432962889899 ,-15,15,9,-22,11,4,-28,-65,0
1432962889923 ,-53,-1,-44,-26,-7,-6,-19,-25,0
1432962889944 ,-17,-2,1,-76,-11,-7,-22,-38,0
1432962889964 ,-3,7,-23,-81,-21,-5,-5,15,0
1432962889988 ,71,50,68,45,18,4,0,5,0
1432962890009 ,63,4,28,73,13,4,1,25,0
1432962890030 ,4,-23,-78,-45,-39,-9,27,93,0
1432962890053 ,-44,38,7,-28,13,3,22,-41,0
1432962890073 ,52,-8,-39,-38,1,-2,-31,-83,0
1432962890095 ,-18,-14,66,6,5,5,-8,-29,0
1432962890115 ,42,-18,21,-45,-21,-13,1,36,0
1432962890139 ,-54,-8,10,20,3,-2,-8,-13,0
1432962890162 ,18,10,32,57,23,19,86,127,0
1432962890182 ,-23,27,7,6,12,5,-15,4,0
1432962890203 ,-60,-13,99,-4,3,2,10,-2,0
1432962890223 ,12,-16,-29,38,9,-1,-23,-72,0
1432962890244 ,-77,-20,4,-10,4,6,-15,-42,0
1432962890266 ,-18,-27,18,-13,-1,-2,-8,-19,0
1432962890290 ,-52,21,-23,-32,6,4,0,-5,0
1432962890312 ,-49,-8,-60,-31,-7,-5,-18,-71,0
1432962890333 ,-20,-2,3,-54,-5,6,5,-32,0
1432962890353 ,-27,-45,95,12,-3,-5,5,36,0
1432962890374 ,4,-22,61,83,4,-3,-14,-77,0
1432962890397 ,18,32,-29,-31,-3,8,72,95,0
1432962890422 ,0,23,27,47,10,-1,-28,-93,0
1432962890442 ,50,22,13,108,12,4,2,35,0
1432962890464 ,-29,-58,23,53,11,7,-2,22,0
1432962890486 ,-72,5,104,28,9,4,-22,-73,0
1432962890506 ,44,28,82,0,-5,-4,-2,-1,0
1432962890526 ,-36,-2,-65,-5,-2,-4,-25,-69,0
1432962890546 ,50,39,43,39,12,-1,-19,-30,0
1432962890570 ,-2,39,9,82,8,0,-1,59,0
1432962890591 ,17,-3,6,-25,1,-5,-17,-64,0
1432962890613 ,51,-17,-12,34,4,4,28,45,0
1432962890639 ,-67,19,28,-18,-1,3,4,5,0
1432962890660 ,-12,-11,15,11,4,3,-17,12,0
1432962890681 ,18,58,87,-58,-9,0,40,110,0
1432962890705 ,-44,3,22,-9,-7,-5,42,87,0
1432962890727 ,18,3,1,88,4,8,44,66,0
1432962890748 ,0,-17,-22,-100,-14,0,3,16,0
1432962890768 ,-30,18,11,56,3,-6,-53,-126,0
1432962890789 ,-10,15,-13,39,6,5,-3,-50,0
1432962890810 ,-6,-2,49,1,-9,-9,-20,-73,0
1432962890831 ,38,-1,-54,-24,-6,3,48,105,0
1432962890853 ,-33,-8,-11,-21,-2,-4,-31,-79,0
1432962890873 ,29,8,-3,2,5,3,-8,-29,0
1432962890894 ,-31,35,26,-45,-12,-1,27,13,0
1432962890915 ,-44,0,-23,-19,-13,-8,-28,-81,0
1432962890937 ,25,-24,2,22,-2,1,7,-18,0
1432962890958 ,93,39,82,10,8,2,1,9,0
1432962890979 ,69,-6,57,72,11,10,71,82,0
1432962890999 ,100,-18,-57,53,-1,-2,7,92,0
1432962891021 ,-25,-23,-26,-11,4,0,-25,-57,0
1432962891042 ,-12,-1,-42,-42,-14,-6,-5,64,0
1432962891063 ,-51,6,40,45,23,8,-18,-108,0
1432962891090 ,-34,-1,41,-56,-12,-6,-19,-39,0
1432962891111 ,-53,-5,-24,-26,4,-6,-35,4,0
1432962891130 ,-35,-8,-46,47,5,1,-8,-21,0
1432962891152 ,-59,3,14,34,5,1,13,-25,0
1432962891173 ,13,19,-39,8,10,4,-32,-66,0
1432962891194 ,-3,5,-8,-38,0,-1,-21,-57,0
1432962891215 ,3,-36,34,0,-5,-1,17,12,0
1432962891241 ,1,8,20,5,0,0,16,28,0
1432962891264 ,19,10,-7,84,12,7,5,-64,0
1432962891285 ,-103,15,59,-10,-5,-13,-68,-99,0
1432962891306 ,5,12,30,88,29,5,-8,-18,0
1432962891326 ,24,9,-2,-42,-4,2,7,-2,0
1432962891346 ,25,-42,-14,39,4,1,32,108,0
1432962891368 ,67,13,35,34,18,13,50,36,0
1432962891389 ,-18,11,-5,-36,-23,-13,-8,-3,0
1432962891410 ,-42,-12,24,4,5,6,16,42,0
1432962891431 ,-41,0,-21,36,-14,-5,9,12,0
1432962891453 ,-13,-25,-19,29,-2,-2,-3,86,0
1432962891473 ,8,21,-34,-17,2,2,-17,-39,0
1432962891493 ,68,34,51,-15,6,5,52,127,0
1432962891514 ,38,-34,-23,-14,7,0,-43,-96,0
1432962891536 ,-37,-24,-52,41,2,-5,2,-27,0
1432962891557 ,19,-14,1,-19,7,3,-6,-17,0
1432962891578 ,-8,32,81,-13,-6,-6,-12,-2,0
1432962891600 ,-75,-17,-30,-19,-14,-5,-20,-55,0
1432962891621 ,23,0,-29,-3,4,2,0,-1,0
1432962891642 ,-45,8,39,-5,19,12,17,18,0
1432962891662 ,91,13,-46,-83,-12,-1,12,114,0
1432962891683 ,19,31,25,49,10,3,-13,-60,0
1432962891707 ,-16,-13,27,102,5,-6,-49,-114,0
1432962891728 ,-83,-70,-45,18,-15,-8,-23,-47,0
1432962891748 ,48,14,11,-1,-8,0,55,111,0
1432962891773 ,-62,-16,20,-48,-24,-20,-62,-56,0
1432962891794 ,-76,1,-38,-28,-4,-1,-6,-54,0
1432962891814 ,70,-2,-97,-109,-9,-4,4,17,0
1432962891838 ,7,0,-7,17,4,2,-1,-6,0
1432962891860 ,-80,7,-36,2,5,9,52,125,0
1432962891879 ,37,7,102,-31,5,6,8,5,0
1432962891906 ,67,31,19,-1,-7,3,41,127,0
1432962891927 ,32,24,-80,-10,-1,5,-10,-71,0
1432962891947 ,24,-7,6,29,-7,-7,-20,-27,0
1432962891972 ,7,7,16,-23,-2,1,2,-7,0
1432962891992 ,54,28,36,-43,-7,-2,11,13,0
1432962892013 ,27,-1,76,46,1,-4,-59,-66,0
1432962892038 ,-34,13,41,-113,-24,-10,-19,-78,0
1432962892060 ,-48,6,-43,-71,-9,-1,6,25,0
1432962892081 ,23,14,-80,5,3,-3,4,42,0
1432962892104 ,-50,-21,-6,-59,-13,-11,-52,-128,0
1432962892126 ,-18,22,23,19,7,-2,-30,-125,0
1432962892148 ,53,11,-51,9,7,2,2,44,0
1432962892170 ,-6,-14,61,60,11,3,0,41,0
1432962892190 ,-14,-12,5,-2,18,8,-11,-27,0
1432962892211 ,10,25,1,25,13,15,68,76,0
1432962892231 ,-27,0,68,25,4,-5,-64,-100,0
1432962892256 ,24,7,-14,21,-1,1,-3,9,0
1432962892277 ,15,-25,-92,2,0,-1,22,29,0
1432962892298 ,74,-8,-9,41,1,-2,9,60,0
1432962892319 ,-9,-3,15,-33,-8,-6,-1,8,0
1432962892341 ,23,-18,-57,63,9,0,-22,-51,0
1432962892362 ,0,17,62,1,3,0,0,51,0
1432962892383 ,-39,1,-25,-12,-5,-1,-7,-52,0
1432962892404 ,25,19,-74,-33,-27,-10,3,32,0
1432962892424 ,-9,-11,-19,-21,2,5,14,29,0
1432962892445 ,-10,-28,-7,5,2,-8,-81,-76,0
1432962892465 ,-16,-6,-26,20,10,-2,-37,-103,0
1432962892486 ,-20,18,48,-14,3,4,-12,-36,0
1432962892509 ,8,-24,50,32,22,14,17,6,0
1432962892529 ,-35,-8,-17,-2,-4,-10,-41,-5,0
1432962892549 ,-4,43,91,6,-3,2,39,48,0
1432962892571 ,4,-6,-71,13,-3,-6,-14,0,0
1432962892591 ,25,-16,32,-21,9,3,61,122,0
1432962892611 ,-5,-9,-80,-73,-30,-16,-2,21,0
1432962892631 ,25,26,31,20,5,-2,-19,-47,0
1432962892658 ,82,-47,-106,4,-23,-6,47,107,0
1432962892680 ,22,31,16,104,1,-4,9,-3,0
1432962892703 ,21,22,-18,-26,9,9,33,59,0
1432962892724 ,2,-6,2,0,2,0,7,3,0
1432962892745 ,-79,24,-12,-73,-2,3,0,19,0
1432962892765 ,-20,1,1,62,5,-8,-50,-96,0
1432962892786 ,-64,4,32,59,16,9,14,-13,0
1432962892808 ,65,5,-29,24,1,1,-3,0,0
1432962892829 ,35,-11,-69,6,10,2,-17,-64,0
1432962892850 ,-39,-4,34,1,9,13,25,42,0
1432962892871 ,-20,22,15,-23,-3,-18,-59,-84,0
1432962892892 ,-45,-53,-62,-7,-49,-22,-13,-57,0
1432962892913 ,10,-45,90,59,-22,-10,-3,-30,0
1432962892936 ,30,-2,9,-38,-1,10,21,17,0
1432962892956 ,-10,13,-108,-20,4,4,36,58,0
1432962892977 ,-26,-50,28,53,4,4,20,-72,0
1432962892997 ,-2,-10,-62,-5,0,2,-5,32,0
1432962893020 ,26,44,-10,32,4,10,30,30,0
1432962893040 ,113,-24,-10,109,25,10,17,-5,0
1432962893062 ,-102,-5,-30,55,-5,-13,-62,-89,0
1432962893082 ,-2,36,-42,-112,-14,-2,5,2,0
1432962893105 ,-4,-7,13,-24,-22,-10,15,69,0
1432962893127 ,-6,-3,-29,47,1,0,18,1,0
1432962893147 ,-72,-76,-79,-28,-17,-11,-18,-18,0
1432962893170 ,64,33,27,10,27,20,26,76,0
1432962893191 ,-41,6,-15,-22,2,4,-2,-16,0
1432962893212 ,24,-15,-81,-44,-7,-2,10,36,0
1432962893231 ,13,-34,-52,-4,-5,0,34,62,0
1432962893253 ,-48,-20,-41,-33,5,1,-4,-17,0
1432962893276 ,-7,21,-43,-23,9,7,0,4,0
1432962893298 ,-6,41,47,20,7,3,-10,-36,0
1432962893319 ,-15,-15,39,16,-9,-6,-26,-39,0
1432962893341 ,43,39,9,25,-2,3,49,98,0
1432962893362 ,-95,-81,-60,98,18,7,17,50,0
1432962893383 ,-34,-14,40,-41,-7,-2,12,-39,0
1432962893405 ,118,47,99,2,5,-4,-9,-14,0
1432962893426 ,48,11,-67,-30,-7,-5,-2,14,0
1432962893446 ,-17,-50,10,-6,-2,6,31,65,0
1432962893473 ,15,23,36,-6,-14,-12,-20,-40,0
1432962893494 ,-30,-9,41,45,9,-1,3,-8,0
1432962893521 ,-5,-8,-34,-33,-19,-13,-24,-98,0
1432962893542 ,28,23,10,-71,-18,-7,3,32,0
1432962893563 ,21,2,9,-48,-4,-2,-30,-92,0
1432962893587 ,15,100,55,76,16,7,9,9,0
1432962893608 ,8,20,16,76,16,10,31,75,0
1432962893629 ,84,-30,-45,-40,-4,-2,14,55,0
1432962893649 ,-13,-47,10,-17,4,-1,-16,-53,0
1432962893673 ,14,7,-128,-65,-2,10,42,60,0
1432962893694 ,30,-60,13,59,12,2,-14,-54,0
1432962893715 ,19,-25,-119,-112,-11,-4,-25,-55,0
1432962893742 ,30,1,31,-74,-19,-15,-1,62,0
1432962893763 ,-2,-15,23,84,14,3,-12,-104,0
1432962893783 ,-112,-66,60,-43,-5,5,35,44,0
1432962893806 ,46,67,69,14,0,-4,2,18,0
1432962893828 ,43,21,-32,88,4,-2,-22,-13,0
1432962893848 ,87,33,52,-48,8,7,15,73,0
1432962893871 ,-36,48,61,-28,5,0,-23,-45,0
1432962893893 ,0,-24,-53,-38,-11,-2,-10,-118,0
1432962893913 ,7,-30,-69,0,-6,-6,-26,-14,0
1432962893940 ,-11,19,67,3,1,2,52,78,0
1432962893960 ,34,8,-4,-23,-4,-4,-39,-74,0
1432962893981 ,3,-40,-12,34,8,1,-22,3,0
1432962894009 ,13,14,-1,-44,-8,12,74,108,0
1432962894029 ,-17,-45,-128,9,-17,-13,7,45,0
1432962894051 ,-31,23,4,23,6,1,-53,-128,0
1432962894071 ,11,7,33,21,12,4,-31,-47,0
1432962894091 ,2,19,-58,-53,-21,-11,-16,-30,0
1432962894112 ,3,22,0,13,8,5,-10,-6,0
1432962894132 ,3,-44,77,-3,-36,-21,-44,-81,0
1432962894157 ,58,18,-46,93,16,5,14,44,0
1432962894178 ,37,24,29,-2,4,-3,-12,-17,0
1432962894198 ,-12,31,-45,0,-2,-1,-23,-58,0
1432962894222 ,40,23,32,7,-1,1,-9,-20,0
1432962894241 ,13,15,28,-93,6,2,-14,-30,0
1432962894264 ,-11,13,19,4,3,11,48,70,0
1432962894286 ,-21,-16,-34,51,-3,-8,-12,-12,0
1432962894306 ,-28,-43,56,-1,-6,-3,8,24,0
1432962894328 ,-25,-36,-48,-112,-22,-12,-26,-70,0
1432962894349 ,-48,3,21,50,8,7,24,43,0
1432962894372 ,83,19,58,-5,5,0,-8,-14,0
1432962894392 ,-10,-6,-18,5,7,-1,-16,-2,0
1432962894412 ,6,-24,-93,6,-7,-5,8,77,0
1432962894434 ,-31,16,-17,58,-3,-9,-47,-68,0
1432962894458 ,0,39,7,0,12,8,1,-15,0
1432962894478 ,3,0,-20,-79,-5,-2,-11,-32,0
1432962894500 ,7,-15,9,-35,-6,8,90,97,0
1432962894520 ,-99,-78,-34,9,-3,-4,-9,-8,0
1432962894540 ,26,45,-31,11,5,0,-10,-9,0
1432962894561 ,0,-15,-23,-108,-50,-23,-24,-54,0
1432962894582 ,-8,7,7,57,17,3,-27,-74,0
1432962894605 ,-4,38,-20,-33,7,3,-8,29,0
1432962894626 ,16,57,-40,7,2,0,-21,-19,0
1432962894647 ,-52,17,51,-49,0,-3,-52,-110,0
1432962894670 ,37,-3,-16,27,16,9,45,-15,0
1432962894690 ,-6,54,-23,20,-3,-9,-48,-11,0
1432962894711 ,16,19,-8,-59,-11,-2,3,8,0
1432962894732 ,25,-26,-19,118,13,11,75,127,0
1432962894753 ,55,14,-28,14,9,10,51,62,0
1432962894774 ,-60,5,-80,-8,0,8,47,59,0
1432962894794 ,28,-14,37,7,6,1,-19,-39,0
1432962894816 ,45,-9,49,-8,4,-1,0,-15,0
1432962894840 ,-31,-8,-31,-15,5,3,-35,-51,0
1432962894861 ,8,-51,28,35,4,0,1,-38,0
1432962894881 ,20,17,-60,-4,-15,-11,-36,-74,0
1432962894904 ,-43,-5,-32,62,14,9,11,4,0
1432962894925 ,62,7,13,3,1,2,8,-60,0
1432962894947 ,-32,-21,3,36,8,3,4,22,0
1432962894972 ,-17,20,12,3,-4,-3,-1,-11,0
1432962894993 ,74,47,-6,-5,-2,-1,-37,-74,0
1432962895014 ,-47,16,39,-4,11,10,27,47,0
1432962895038 ,-11,42,5,14,18,33,111,97,0
1432962895059 ,-16,26,9,-29,-3,4,25,35,0
1432962895079 ,-1,-22,36,64,4,0,24,9,0
1432962895098 ,5,11,-25,3,11,5,-3,-40,0
1432962895121 ,-5,12,24,11,-1,-5,-22,-12,0
1432962895140 ,17,-25,4,-42,-7,-4,-3,-21,0
1432962895161 ,13,40,42,10,6,4,12,28,0
1432962895182 ,48,27,47,72,8,1,-2,-32,0
1432962895204 ,-19,-2,30,-2,3,-3,-18,-38,0
1432962895225 ,4,-27,-24,-41,-22,-8,17,25,0
1432962895247 ,-15,-3,29,67,13,5,-26,-46,0
1432962895272 ,-2,10,22,-40,-23,-13,-24,-21,0
1432962895294 ,-13,-13,44,-36,-8,5,26,-24,0
1432962895315 ,25,-32,-60,15,5,-6,-13,-12,0
1432962895340 ,-31,-39,17,13,-4,-7,-19,-1,0
1432962895360 ,53,36,-12,-5,6,13,56,97,0
1432962895380 ,-32,33,-24,25,-7,-7,-1,52,0
1432962895405 ,54,5,44,43,4,2,2,63,0
1432962895427 ,-6,-11,-8,69,5,-10,-21,36,0
1432962895448 ,-22,-18,-3,-48,-23,-22,-74,-99,0
1432962895470 ,107,12,-10,22,13,10,1,6,0
1432962895490 ,20,33,81,-9,12,4,-26,-8,0
1432962895511 ,-78,3,-52,6,-14,-11,-11,-66,0
1432962895533 ,81,28,23,77,11,12,33,80,0
1432962895556 ,-9,-45,-63,42,6,-7,-25,-23,0
1432962895579 ,-14,-52,-3,-54,-5,2,15,8,0
1432962895597 ,-4,-12,-115,8,-2,-5,-1,7,0
1432962895618 ,2,8,-44,15,-4,-7,-22,-79,0
1432962895638 ,-9,-76,-54,-4,-4,-6,9,24,0
1432962895659 ,-14,-11,7,-6,3,-4,-37,-62,0
1432962895680 ,1,-9,62,-64,-16,-8,-16,-28,0
1432962895705 ,-7,-30,17,-9,-7,-12,-32,16,0
1432962895726 ,81,-16,74,-29,-10,-8,-58,-104,0
1432962895748 ,56,4,-109,-12,-4,-7,1,-2,0
1432962895770 ,9,2,-11,17,16,16,63,112,0
1432962895791 ,-60,42,-41,-56,-17,-14,-19,-29,0
1432962895812 ,19,17,116,24,6,2,2,2,0
1432962895832 ,13,29,26,2,5,3,8,12,0
1432962895853 ,-20,-18,-1,-44,-2,-2,-32,9,0
1432962895873 ,-18,-2,-45,52,18,4,-38,-86,0
1432962895894 ,-17,-13,30,25,6,7,65,110,0
1432962895915 ,42,0,-47,-106,-22,6,6,17,0
1432962895940 ,1,30,41,55,25,9,0,-7,0
1432962895960 ,45,-8,-15,-46,-9,2,89,68,0
1432962895980 ,-97,32,-32,13,16,1,-51,-79,0
1432962896008 ,15,24,49,98,22,-4,-46,-71,0
1432962896029 ,42,6,-16,-8,-14,-13,-29,8,0
1432962896048 ,-27,6,50,-44,-13,-15,-58,-97,0
1432962896071 ,-35,-3,-8,-26,-4,-6,-26,-69,0
1432962896094 ,-26,31,11,25,6,3,12,-14,0
1432962896113 ,10,0,14,8,2,7,30,23,0
1432962896133 ,-71,-42,39,15,-9,2,14,-11,0
1432962896157 ,55,17,-25,22,-8,2,-25,-96,0
1432962896178 ,21,7,37,46,0,-2,-25,-31,0
1432962896199 ,-69,-3,10,1,-3,4,86,99,0
1432962896220 ,-10,-12,-57,8,-2,-9,-31,-21,0
1432962896239 ,-42,-4,-33,-50,-13,1,36,55,0
1432962896260 ,-114,10,8,-11,3,1,-33,-85,0
1432962896282 ,-16,-40,-32,-21,-6,-4,-50,-88,0
1432962896307 ,-15,32,6,-69,-6,-2,-36,-51,0
1432962896328 ,14,-12,66,-26,-4,-3,4,0,0
1432962896348 ,16,-3,-81,14,-1,0,17,80,0
1432962896371 ,17,-48,63,-16,-22,-16,-29,-57,0
1432962896392 ,37,105,33,25,9,5,20,-26,0
1432962896413 ,53,23,18,30,6,3,4,30,0
1432962896432 ,-42,31,-10,-12,-16,-9,-38,-77,0
1432962896454 ,-82,-42,-55,11,7,4,21,40,0
1432962896476 ,12,12,-84,-20,-5,2,0,16,0
1432962896496 ,18,9,47,2,-1,0,-8,-26,0
1432962896520 ,-44,-14,52,-38,-8,-7,-13,-8,0
1432962896543 ,8,-6,-21,1,6,6,10,11,0
1432962896564 ,7,49,20,-57,-4,-5,-73,-114,0
1432962896588 ,-2,6,90,-15,-6,-6,-8,-21,0
1432962896609 ,-20,-37,9,6,-3,0,15,-3,0
1432962896629 ,6,43,-33,-23,2,-2,-9,-4,0
1432962896649 ,-87,25,114,6,-3,0,-8,-21,0
1432962896670 ,-41,-70,20,55,5,-5,-46,-123,0
1432962896690 ,0,26,16,31,-6,-4,7,17,0
1432962896710 ,-40,-2,24,-44,-4,-3,-14,-68,0
1432962896730 ,34,-75,23,1,-10,-9,-9,1,0
1432962896755 ,-22,1,-35,3,9,6,3,2,0
1432962896776 ,-77,17,-20,-30,-8,0,28,78,0
1432962896799 ,12,24,-11,8,3,3,2,-10,0
1432962896821 ,-4,13,55,-3,0,2,-5,-16,0
1432962896841 ,-22,21,-14,6,1,-1,0,4,0
1432962896862 ,-1,44,45,41,11,5,-9,-9,0
1432962896882 ,41,28,-48,-30,-2,0,-3,-13,0
1432962896905 ,54,19,-46,-69,-20,-6,-5,-15,0
1432962896926 ,-18,-7,26,41,-3,-7,9,31,0
1432962896947 ,22,-28,21,19,9,4,-23,-59,0
1432962896972 ,37,48,48,11,5,-6,-33,-37,0
1432962896994 ,-31,-19,-51,23,2,-4,-10,-23,0
1432962897014 ,-112,-13,45,16,-4,-3,2,-18,0
1432962897037 ,90,30,-45,-55,-11,4,26,15,0
1432962897058 ,60,-8,30,61,2,-2,-3,19,0
1432962897079 ,105,20,64,-48,-16,-6,-19,-71,0
1432962897100 ,36,-64,-34,-8,-17,-10,-11,-71,0
1432962897122 ,-65,-60,-13,10,0,-6,-34,-83,0
1432962897143 ,-90,-101,21,22,13,20,45,-6,0
1432962897165 ,100,39,-69,1,-21,-22,4,23,0
1432962897188 ,-33,-30,31,-10,2,6,5,21,0
1432962897210 ,-31,63,50,-32,-15,-7,8,6,0
1432962897232 ,10,38,54,-19,-7,-9,-48,-105,0
1432962897255 ,-40,-51,-40,-3,8,-2,-3,-14,0
1432962897276 ,-52,-11,-38,9,8,7,9,-22,0
1432962897298 ,2,-20,-2,-25,-10,-10,-33,-71,0
1432962897321 ,-51,-82,54,4,-22,-11,-9,-36,0
1432962897342 ,-1,-13,119,-4,14,3,-35,-38,0
1432962897365 ,-47,-78,14,-32,-4,-1,-20,-71,0
1432962897389 ,79,10,83,39,14,3,-23,-16,0
1432962897410 ,-42,-1,-86,-8,-6,-4,-25,-101,0
1432962897432 ,-42,28,-6,-33,-12,-5,-23,-56,0
1432962897452 ,-1,20,86,35,-2,-5,-15,-5,0
1432962897473 ,20,-3,34,22,23,14,6,7,0
1432962897493 ,44,-24,5,66,6,2,32,109,0
1432962897514 ,-29,49,126,74,12,-1,-22,-34,0
1432962897539 ,-64,-69,98,-2,-4,2,12,-27,0
1432962897559 ,-33,-14,3,-20,-4,-2,40,111,0
1432962897578 ,-25,27,39,12,-7,-8,-16,12,0
1432962897601 ,-27,-32,15,17,7,-1,1,-23,0
1432962897622 ,19,7,-94,24,12,5,-27,-58,0
1432962897643 ,17,50,-58,1,7,2,-9,-49,0
1432962897664 ,40,36,-92,-27,3,1,-18,-42,0
1432962897687 ,-42,-84,11,39,9,-7,-55,-119,0
1432962897707 ,-32,-90,-47,-88,-34,-13,16,25,0
1432962897728 ,29,-20,-23,-15,-2,4,13,9,0
1432962897749 ,-22,-2,-65,43,-5,-6,44,98,0
1432962897772 ,-38,-24,26,-106,-13,-2,26,99,0
1432962897792 ,57,30,-52,-47,1,7,38,-5,0
1432962897815 ,29,68,55,43,17,12,7,23,0
1432962897838 ,37,-4,37,-94,-18,-5,-3,-25,0
1432962897860 ,-18,-15,23,7,6,1,-12,-25,0
1432962897881 ,68,21,0,-1,7,1,-35,-103,0
1432962897908 ,-34,-55,-76,-8,-6,-5,-1,8,0
1432962897929 ,-28,61,116,19,-5,1,4,12,0
1432962897950 ,-48,-2,47,33,10,3,0,52,0
1432962897972 ,-16,-7,-19,66,6,-2,1,-13,0
1432962897992 ,-102,-30,-91,-25,-21,-10,9,60,0
1432962898014 ,29,34,14,-57,-29,-7,25,84,0
1432962898036 ,-32,-49,84,8,10,0,-23,-92,0
1432962898058 ,79,-1,-80,22,15,8,22,51,0
1432962898079 ,22,-17,8,26,10,1,-6,0,0
1432962898099 ,106,-17,-13,93,14,12,47,63,0
1432962898122 ,8,36,-43,-1,-16,-15,-34,-60,0
1432962898142 ,33,26,-3,51,-6,-13,-105,-94,0
1432962898163 ,-25,-79,127,52,5,1,-16,-68,0
1432962898183 ,-30,22,-37,-47,12,4,-10,-32,0
1432962898208 ,32,13,11,27,3,-1,7,41,0
1432962898230 ,8,3,-18,-78,-17,-3,63,98,0
1432962898250 ,21,43,127,-25,-18,-10,6,77,0
1432962898271 ,-57,48,-54,47,11,4,-21,-48,0
1432962898290 ,44,16,94,-81,3,9,25,48,0
1432962898311 ,-31,-40,3,41,17,6,3,27,0
1432962898333 ,-34,-14,-8,-31,-7,-5,-6,-55,0
1432962898357 ,-27,-8,57,8,-2,-8,-20,30,0
1432962898378 ,42,16,-15,21,8,3,-13,-16,0
